node_id;latitude;longitude
2741;-11.9553099;-77.0600063
2748;-11.9554496;-77.060005
47822;-11.9561753;-77.0601005
47967;-11.9563756;-77.0601476
48057;-11.9606351;-77.0616234
2788;-11.9616657;-77.0635647
47020;-11.9617025;-77.0639666
47026;-11.9623243;-77.0676
2465;-11.9625778;-77.0689905
2479;-11.9630831;-77.0706857
2472;-11.9636999;-77.0717401
2470;-11.9637728;-77.0718317
166;-11.9644884;-77.0727621
167;-12.0196318;-77.1011528
168;-12.0194365;-77.1012509
16058;-11.9913922;-77.0717222
55164;-11.9937222;-77.0719004
55397;-11.9946243;-77.0747125
55877;-11.9949537;-77.0769602
95885;-11.9950749;-77.0777942
55007;-11.9953892;-77.0799762
55329;-11.9955114;-77.0808107
55730;-11.9956562;-77.0818532
55830;-11.9957261;-77.0823342
55872;-11.9958581;-77.0831921
55042;-11.9958872;-77.0834199
95920;-11.9959068;-77.0835544
12947;-11.9959558;-77.0838893
183;-11.9960292;-77.0844524
8908;-11.9960728;-77.0847042
12983;-11.9962336;-77.0853372
55375;-11.9962208;-77.0855603
96447;-11.9964404;-77.0864969
55335;-11.9967484;-77.08745
57676;-12.0217377;-77.1053966
10639;-12.0214682;-77.1048263
2736;-12.017034;-77.0983622
2731;-12.0169013;-77.0982591
54615;-12.0136937;-77.0950611
62711;-12.0134922;-77.0948208
18398;-12.0118671;-77.0892872
96452;-12.012208;-77.0873315
16840;-12.0122252;-77.0872007
62763;-12.0130608;-77.0825359
189;-12.0128881;-77.0799947
179;-12.0128105;-77.0794466
16702;-12.0124754;-77.0781877
90524;-12.0119269;-77.0747827
10451;-12.0119092;-77.0746829
10445;-12.0110517;-77.0705297
65186;-12.0110057;-77.0703988
95759;-12.010919;-77.0701264
16644;-12.0104607;-77.0687584
16639;-12.01041;-77.0686087
17062;-12.0102985;-77.0682724
55263;-11.9853605;-77.1009437
55098;-11.9840179;-77.0994396
2674;-11.9838053;-77.0992004
95748;-12.0087333;-77.0620616
171;-12.008902;-77.0615107
178;-12.0259335;-77.0751999
190;-12.0258831;-77.0752943
10486;-12.0262525;-77.0756548
191;-12.0264455;-77.075526
177;-12.0264791;-77.0754145
81034;-11.9990027;-77.1146681
7363;-11.9970473;-77.1127667
2726;-11.9968228;-77.112498
18562;-11.9954373;-77.1113122
2734;-11.9943106;-77.1102336
2733;-11.9942203;-77.1101537
54684;-11.9926017;-77.1086733
54612;-11.9908708;-77.1070766
54676;-11.9903561;-77.1066061
65173;-11.9900733;-77.1063499
2676;-11.9893594;-77.1055852
60353;-11.9891296;-77.1053048
55033;-11.9869033;-77.1026887
55721;-11.9861949;-77.1018813
55179;-11.9826292;-77.0979045
12300;-11.9816546;-77.0968149
54698;-11.9810723;-77.0961592
55429;-11.980741;-77.0957862
55077;-11.9797044;-77.0946189
55246;-11.9793914;-77.0942581
47933;-11.9780424;-77.0927182
47850;-11.9778965;-77.0925428
47858;-11.9769513;-77.0914589
48108;-11.9766522;-77.0910927
47818;-11.9756097;-77.0898317
48009;-11.9749779;-77.0890559
47984;-11.9746792;-77.0886773
173;-11.9743872;-77.0877906
174;-12.035159;-77.0780666
19478;-12.0346582;-77.0782557
19485;-12.0340794;-77.0783126
19495;-12.0335724;-77.0781498
19483;-12.0330659;-77.0779543
19497;-12.032528;-77.0777516
17639;-12.0315372;-77.0773994
38033;-12.0311213;-77.0772494
17653;-12.0306829;-77.0770894
17645;-12.0302844;-77.0769341
17642;-12.0297635;-77.0767402
17774;-12.0294172;-77.0766106
17775;-12.0292923;-77.0765686
3001;-12.0255019;-77.0750517
90486;-12.0252466;-77.0749587
17322;-12.0248097;-77.0747883
17315;-12.0243909;-77.0746137
17313;-12.0239793;-77.0744832
17320;-12.0235275;-77.0744278
17289;-12.0226474;-77.0745062
17297;-12.022231;-77.0746685
17217;-12.0208869;-77.0753659
17224;-12.0204793;-77.0755839
65183;-12.0192912;-77.0762051
10446;-12.0191959;-77.0762545
17254;-12.0178578;-77.0769215
62759;-12.0173489;-77.0771914
17282;-12.0158465;-77.0780073
90635;-12.0124565;-77.0796544
55676;-11.9966982;-77.0845664
12948;-11.9955138;-77.0842401
12478;-11.9920739;-77.0821522
12476;-11.9914597;-77.0817673
91066;-11.9912832;-77.0816978
12458;-11.9904481;-77.0814655
48273;-11.986734;-77.0797988
48276;-11.9851579;-77.0788758
12378;-11.9834495;-77.0782963
47782;-11.9833566;-77.0782691
2665;-11.9831617;-77.078249
48200;-11.9821596;-77.0780606
16580;-11.9794959;-77.0772547
16566;-11.978234;-77.0768195
48081;-11.9781381;-77.076786
2520;-11.9720773;-77.0756413
2517;-11.9719039;-77.0756148
47331;-11.9704937;-77.0753437
2471;-11.9639569;-77.0716687
42652;-11.9636132;-77.0710789
28517;-11.9627027;-77.0688293
2461;-11.9625233;-77.0677059
2464;-11.9621895;-77.0656819
46299;-11.961942;-77.064146
2702;-11.9619118;-77.0639545
46940;-11.9618077;-77.0633114
23885;-11.9597961;-77.0608814
24002;-11.9594217;-77.0607697
47966;-11.9564476;-77.0599313
47821;-11.9562261;-77.0598819
2749;-11.9554547;-77.059801
2740;-11.9553285;-77.0598015
48092;-11.9546358;-77.0598055
47833;-11.9544561;-77.0598105
48063;-11.9470462;-77.0604106
24049;-11.9468964;-77.0604359
47778;-11.9468517;-77.0604434
2683;-11.9461428;-77.0605271
2678;-11.9459955;-77.0605461
48130;-11.9454988;-77.0605832
48111;-11.9450579;-77.0606039
48084;-11.9448697;-77.060601
47801;-11.9433343;-77.0604422
47823;-11.9431334;-77.0603958
2916;-11.9424396;-77.0602243
2921;-11.9423202;-77.0601796
47927;-11.9415485;-77.0598994
47911;-11.9413934;-77.0598323
48128;-11.9358335;-77.0567241
48000;-11.9356281;-77.0566039
23289;-11.9353958;-77.0564713
23016;-11.9349803;-77.0562396
23084;-11.9348717;-77.056171
47799;-11.9341415;-77.0557711
47891;-11.9339548;-77.0556689
23050;-11.9337471;-77.0555551
47884;-11.9309185;-77.0539769
47945;-11.9307334;-77.0538723
23059;-11.9305374;-77.0537614
22408;-11.9301169;-77.0535334
22397;-11.9300075;-77.0534897
47987;-11.9292889;-77.0530833
47925;-11.9291108;-77.0529848
48023;-11.9287921;-77.0528105
48109;-11.9267762;-77.0521223
47863;-11.9265455;-77.0520749
47877;-11.9263527;-77.0520449
90557;-11.9258823;-77.0519712
22084;-11.9257535;-77.0519526
47791;-11.9251392;-77.0518608
47880;-11.924939;-77.0518288
48068;-11.9244131;-77.0517413
187;-11.9152425;-77.0477794
188;-12.0125094;-77.0802183
18299;-12.0179496;-77.0771323
10447;-12.0192613;-77.0763831
65182;-12.0193544;-77.0763298
18137;-12.0205254;-77.0756946
17384;-12.020858;-77.075507
17363;-12.0218487;-77.0749558
62719;-12.0222634;-77.0747549
90482;-12.0243487;-77.0747106
90484;-12.0247889;-77.0748648
17339;-12.0252154;-77.0750445
10487;-12.0267394;-77.0756376
17422;-12.0277853;-77.0760573
17429;-12.0282404;-77.0762355
17776;-12.0292848;-77.076638
17773;-12.0294078;-77.0766834
17643;-12.0297487;-77.076816
17881;-12.030302;-77.0770078
17838;-12.0310266;-77.077291
40577;-12.0336837;-77.0782681
17906;-12.0346243;-77.0783755
17896;-12.0349517;-77.0782428
194;-12.0351308;-77.0781661
195;-12.0989604;-77.0508785
1173;-12.0989183;-77.0506289
62208;-12.098868;-77.050071
1181;-12.0984903;-77.0493415
1182;-12.0986582;-77.0484403
1176;-12.0987841;-77.0477542
29679;-12.0989314;-77.0468313
1190;-12.0991282;-77.0458739
1195;-12.0993547;-77.0447495
1201;-12.0995395;-77.0437116
1213;-12.0996402;-77.0431623
1214;-12.0996737;-77.0430329
1234;-12.1001072;-77.0406193
1235;-12.1001382;-77.0405007
196;-12.1005931;-77.0380189
197;-12.0909238;-77.0336133
62263;-12.092317;-77.034169
62292;-12.0924638;-77.03423
62307;-12.0928116;-77.0343751
1268;-12.0935333;-77.034667
198;-12.0940508;-77.034871
199;-12.1186727;-77.0426634
561;-12.117912;-77.0422597
835;-12.1170811;-77.0418963
838;-12.1161979;-77.0415197
968;-12.1151237;-77.0406818
845;-12.1146614;-77.0403052
603;-12.1141083;-77.0398664
382;-12.1131619;-77.0391178
386;-12.112207;-77.038386
62478;-12.1112104;-77.0375923
200;-12.1106447;-77.0371802
201;-12.0973771;-77.0201187
39781;-12.095151;-77.021041
5061;-12.0930108;-77.0219616
202;-12.0919858;-77.0223549
203;-12.1035872;-77.0316182
241;-12.1035547;-77.0314818
62423;-12.1033948;-77.0304537
70079;-12.1032533;-77.0295369
204;-12.1029803;-77.0276409
205;-12.1008782;-77.034051
407;-12.1009449;-77.034473
51843;-12.1011248;-77.0357806
371;-12.1009836;-77.0367711
377;-12.1009325;-77.0373166
206;-12.1008318;-77.0381148
207;-12.1016459;-77.0358406
208;-12.1015295;-77.036805
209;-12.1021067;-77.0358804
370;-12.1020151;-77.0367415
378;-12.1019396;-77.0374539
210;-12.1018053;-77.0383981
211;-12.1026009;-77.0359205
212;-12.1024873;-77.0367968
213;-12.1030558;-77.0368875
51844;-12.1031138;-77.0359878
406;-12.1030812;-77.0347475
43824;-12.1031558;-77.0347077
257;-12.1031761;-77.0338636
404;-12.1029961;-77.0327965
214;-12.1028344;-77.0317573
215;-12.1001429;-77.0355497
372;-12.1000487;-77.0364281
376;-12.099959;-77.037205
51841;-12.0998331;-77.0377543
1236;-12.0992135;-77.0396992
1233;-12.0991716;-77.0398402
1215;-12.0987338;-77.0418233
1212;-12.0987002;-77.0420121
1202;-12.0983554;-77.0434526
1196;-12.098157;-77.0445473
216;-12.0979747;-77.0456366
217;-12.0995985;-77.033357
259;-12.0995915;-77.0333969
34731;-12.0994574;-77.0338912
44492;-12.09937;-77.0342053
408;-12.0992916;-77.03443
51842;-12.0991419;-77.035404
373;-12.0990573;-77.0363041
375;-12.0989847;-77.0370308
51840;-12.0989435;-77.0371449
82424;-12.0987841;-77.0379775
1237;-12.0984485;-77.039154
1232;-12.0984149;-77.0392999
1225;-12.0981798;-77.0402005
1216;-12.0978862;-77.041274
1211;-12.0978526;-77.0414028
1207;-12.097693;-77.0421832
1203;-12.0975336;-77.0433677
1197;-12.0977182;-77.0445006
1191;-12.0978556;-77.0456274
29678;-12.0980371;-77.0467322
218;-12.098163;-77.0478566
219;-12.0998335;-77.0331063
220;-12.0975376;-77.0340181
1250;-12.0981444;-77.0331812
45454;-12.0985756;-77.0330678
39138;-12.0990952;-77.0331302
221;-12.1017706;-77.0319379
403;-12.1019337;-77.032971
258;-12.1017975;-77.0337975
39663;-12.1017533;-77.0341698
222;-12.1017086;-77.0345588
238;-12.0996983;-77.0322888
242;-12.0996627;-77.0321581
62428;-12.0995093;-77.0311283
1290;-12.0994315;-77.0306414
263;-12.0993662;-77.0301767
1299;-12.0992917;-77.0296567
1272;-12.099216;-77.0291174
223;-12.0991807;-77.0288646
224;-12.0979546;-77.0293495
1286;-12.0983363;-77.0288432
1271;-12.0987805;-77.0291803
1283;-12.0984701;-77.0296883
225;-12.131446;-77.0300038
324;-12.1307254;-77.0298422
328;-12.1301537;-77.0297892
317;-12.1298024;-77.0297564
313;-12.1286779;-77.0296534
280;-12.1277465;-77.0295762
226;-12.1269157;-77.0294903
227;-12.0296944;-77.0200208
228;-12.0301234;-77.0219311
229;-12.0594459;-77.0363381
89742;-12.0598018;-77.0378261
10132;-12.0598121;-77.0380032
10291;-12.0599157;-77.0391237
20250;-12.0600167;-77.0401404
90818;-12.0602433;-77.0403293
10290;-12.0601231;-77.0391083
10133;-12.0600095;-77.0379755
89741;-12.0599962;-77.0378095
232;-12.0601684;-77.0362008
233;-12.0319025;-77.0556739
57707;-12.0328166;-77.0544898
57729;-12.0347155;-77.0503526
94658;-12.0353026;-77.0488557
57683;-12.0360437;-77.0455334
50415;-12.037232;-77.0415276
94627;-12.0374172;-77.0408247
24216;-12.0404895;-77.035074
24215;-12.041522;-77.0327824
3668;-12.0602355;-77.0360205
235;-12.0601348;-77.0353682
89807;-12.059508;-77.0354126
2975;-12.0593315;-77.0354413
3667;-12.0593402;-77.0361794
234;-12.1357607;-77.0179124
2239;-12.1357299;-77.0181676
2243;-12.1332629;-77.0209829
689;-12.1194455;-77.0256239
692;-12.1172857;-77.0260359
673;-12.1096055;-77.026137
62261;-12.097077;-77.0327134
1251;-12.0980784;-77.0325739
676;-12.107214;-77.0266704
2431;-12.0997053;-77.0262788
2428;-12.0992754;-77.0260693
9871;-12.0944035;-77.0237831
62290;-12.0921529;-77.0227942
89043;-12.091278;-77.0226543
3646;-12.0903847;-77.022811
5057;-12.0893163;-77.023366
32628;-12.0793155;-77.0276546
62952;-12.0791729;-77.0277159
65682;-12.0778209;-77.0282619
9179;-12.0756489;-77.0292563
3669;-12.0605041;-77.0359948
72611;-12.0615449;-77.0349734
72614;-12.0704268;-77.0315492
72613;-12.075981;-77.0293612
65691;-12.0775502;-77.0286887
1623;-12.0810996;-77.0272459
1627;-12.0839125;-77.0261188
1630;-12.0880806;-77.0244335
89041;-12.09029;-77.0231315
3644;-12.0914635;-77.0229364
93493;-12.094224;-77.0240291
26746;-12.0946836;-77.0242308
2452;-12.0991934;-77.0263132
675;-12.1063707;-77.027283
670;-12.1095074;-77.0264225
682;-12.1163333;-77.0262774
2122;-12.1196526;-77.0258541
93584;-12.1248341;-77.0244097
94325;-12.1274476;-77.023575
486;-12.1330875;-77.0214596
2245;-12.1351845;-77.0194808
236;-12.137349;-77.01831
237;-12.0934281;-77.0331847
34172;-12.0936887;-77.0331975
1243;-12.0945319;-77.0330775
1262;-12.0955367;-77.0329183
1259;-12.0962017;-77.0328298
62485;-12.1007162;-77.0321229
589;-12.1045421;-77.0314766
591;-12.1056271;-77.0312993
578;-12.1066611;-77.0311196
584;-12.1077347;-77.0309262
587;-12.1087999;-77.0307463
581;-12.1095435;-77.0306125
574;-12.1105894;-77.0304365
51849;-12.1116225;-77.0302628
568;-12.1126492;-77.0300798
785;-12.1137026;-77.029902
62493;-12.1137731;-77.0298911
413;-12.1148472;-77.0297215
805;-12.1159312;-77.0295198
4306;-12.1169578;-77.0293608
566;-12.1179803;-77.0292119
239;-12.1189885;-77.0291397
240;-12.1190346;-77.0289032
2126;-12.1182774;-77.0290071
4304;-12.117889;-77.029064
62477;-12.1169466;-77.0292003
806;-12.1159112;-77.0293746
793;-12.1144229;-77.0296277
62494;-12.1137729;-77.0297379
784;-12.1136964;-77.02975
567;-12.1126393;-77.0299141
4325;-12.1116112;-77.0301045
573;-12.1105783;-77.030282
582;-12.1095358;-77.0304468
657;-12.1093128;-77.0304958
588;-12.1087804;-77.0305853
583;-12.1077216;-77.0307626
654;-12.1071549;-77.0308517
579;-12.10664;-77.0309634
592;-12.1056063;-77.0311327
647;-12.1044944;-77.0313081
668;-12.1034327;-77.0315085
261;-12.1023508;-77.0316791
42593;-12.1017056;-77.0317949
1282;-12.1007046;-77.0319878
1285;-12.0988604;-77.0322973
1293;-12.098062;-77.0323961
62260;-12.0970537;-77.0325632
1317;-12.0961729;-77.0326518
1304;-12.0955492;-77.0327494
1319;-12.0945917;-77.0328957
1343;-12.0937592;-77.0330356
62246;-12.0936269;-77.0330498
243;-12.0933804;-77.0330875
244;-12.1194257;-77.0289496
274;-12.1193127;-77.0288706
853;-12.1190092;-77.0291848
416;-12.1191956;-77.0292614
245;-12.1193558;-77.0292457
538;-12.1250957;-77.0259155
250;-12.1253653;-77.0244359
32071;-12.1196411;-77.0293294
4294;-12.1208241;-77.0301601
62679;-12.1222162;-77.0311724
687;-12.1224575;-77.031327
40053;-12.1231995;-77.0318944
246;-12.1238238;-77.0324055
247;-12.1102338;-77.0515211
957;-12.111708;-77.0514711
942;-12.1134881;-77.0491072
938;-12.1138419;-77.0490532
934;-12.1148527;-77.0488471
15707;-12.1156185;-77.0480908
925;-12.1162998;-77.0473904
924;-12.1170203;-77.0466899
982;-12.1170956;-77.046186
917;-12.1174761;-77.0457104
916;-12.1183942;-77.0452884
984;-12.1184636;-77.0447759
909;-12.1185167;-77.0441826
248;-12.118636;-77.044074
249;-12.1238644;-77.0324413
288;-12.1241762;-77.0317145
305;-12.1243091;-77.0307075
300;-12.1244182;-77.0301582
62331;-12.1245441;-77.0293771
426;-12.1247875;-77.0279008
8621;-12.1249385;-77.0269052
251;-12.102815;-77.0463768
1040;-12.1028231;-77.0464587
1039;-12.1028535;-77.0479307
1065;-12.1029193;-77.0514192
1067;-12.1028964;-77.0515409
1135;-12.1027369;-77.0526294
1138;-12.102502;-77.0539855
1097;-12.1022334;-77.0553588
1139;-12.1017299;-77.0564317
1158;-12.1012767;-77.0573501
1151;-12.1011928;-77.0575475
252;-12.1011835;-77.057673
253;-12.1045634;-77.0389216
999;-12.1043496;-77.039921
1025;-12.1042144;-77.0404799
1009;-12.1039721;-77.04156
1012;-12.1037803;-77.0423922
1015;-12.1035752;-77.0433075
1018;-12.1034005;-77.0441058
1020;-12.1032423;-77.0447956
1023;-12.1030619;-77.0455859
254;-12.0966699;-77.0353891
255;-12.0978689;-77.0349451
256;-12.104519;-77.0341691
37322;-12.1015666;-77.0337343
36898;-12.1008853;-77.0336825
260;-12.1021026;-77.0296657
62425;-12.1022244;-77.0306034
262;-12.1009869;-77.0298912
1281;-12.1003894;-77.0299944
1284;-12.0985558;-77.0303099
1295;-12.0977771;-77.0304415
94572;-12.0967743;-77.0305839
1306;-12.0959872;-77.0306887
62464;-12.0952338;-77.0308038
264;-12.0945981;-77.0308877
265;-12.1006216;-77.0272064
1269;-12.1007225;-77.027942
1273;-12.1008519;-77.0288807
1292;-12.1010555;-77.0303654
62426;-12.1011215;-77.0308029
266;-12.1011929;-77.0313476
267;-12.1099886;-77.0366388
599;-12.1093746;-77.0361517
597;-12.1086608;-77.0356109
593;-12.1078982;-77.0350223
51850;-12.1068676;-77.034184
590;-12.1058582;-77.0333686
405;-12.1046703;-77.0325061
268;-12.1099659;-77.0366688
369;-12.1098897;-77.0369303
10658;-12.1099951;-77.0371998
417;-12.1107312;-77.0369709
4283;-12.1107257;-77.0368017
269;-12.1189157;-77.0404219
15708;-12.1187499;-77.0403323
846;-12.1186452;-77.040056
850;-12.1187506;-77.0398319
855;-12.1189447;-77.0397301
415;-12.1190742;-77.0397285
421;-12.1192422;-77.0398536
511;-12.1193274;-77.0401005
886;-12.1192557;-77.0402949
528;-12.1190656;-77.0404198
270;-12.1189144;-77.0430996
1049;-12.1187634;-77.0430286
905;-12.1187013;-77.0429567
898;-12.1188811;-77.0424713
527;-12.1190485;-77.0424708
518;-12.1192029;-77.0425695
987;-12.119275;-77.0428433
989;-12.1189509;-77.0431035
271;-12.1210621;-77.0221376
556;-12.1205832;-77.0227939
779;-12.1198492;-77.0238698
62459;-12.1197224;-77.0240532
3987;-12.1194539;-77.0244738
272;-12.1190761;-77.0251786
273;-12.1190781;-77.0255531
62407;-12.1191648;-77.0281999
8628;-12.1191788;-77.0266977
275;-12.1191982;-77.0260794
552;-12.1210621;-77.0216483
276;-12.1221591;-77.0203093
277;-12.1192159;-77.0251693
3986;-12.1196658;-77.0244428
778;-12.1198893;-77.0240953
557;-12.1207127;-77.0229051
278;-12.1211808;-77.022224
279;-12.1299198;-77.0244177
536;-12.1292569;-77.0260485
72539;-12.1289946;-77.0267164
428;-12.1284094;-77.0281342
303;-12.1272095;-77.0310165
294;-12.1267843;-77.0320532
287;-12.1265314;-77.0326766
281;-12.1261469;-77.0336086
282;-12.1290052;-77.0288638
316;-12.1301212;-77.0289839
323;-12.1310519;-77.0290295
447;-12.1321132;-77.0291282
283;-12.1322012;-77.0291111
284;-12.1314785;-77.0259696
314;-12.1306835;-77.0252074
441;-12.1305492;-77.0250786
2148;-12.1293357;-77.0238239
285;-12.1292853;-77.0236608
286;-12.129987;-77.0340994
295;-12.1294415;-77.0338334
325;-12.129022;-77.0336789
320;-12.1283339;-77.033387
310;-12.1274078;-77.0330172
291;-12.1257497;-77.0323475
297;-12.124945;-77.0320226
2183;-12.1241106;-77.031688
40052;-12.123486;-77.031365
289;-12.1225593;-77.0309186
290;-12.1254588;-77.0330936
293;-12.1259955;-77.0317372
302;-12.1264043;-77.0307853
292;-12.1251769;-77.0314294
311;-12.1276374;-77.0324086
319;-12.1285688;-77.0328206
326;-12.1291814;-77.033181
296;-12.1246868;-77.0327503
301;-12.1255409;-77.0305278
62330;-12.1259758;-77.0294302
427;-12.1265549;-77.028014
8619;-12.1269975;-77.0269481
537;-12.1273604;-77.0260063
2134;-12.1275115;-77.0256537
2135;-12.1277213;-77.0251387
298;-12.1281777;-77.0240642
299;-12.1243412;-77.0301526
312;-12.1280708;-77.0312879
318;-12.1290726;-77.0315895
327;-12.1295842;-77.0317415
10029;-12.1300557;-77.0318706
304;-12.1309341;-77.0322611
2182;-12.1242321;-77.0307019
686;-12.1226846;-77.0303958
62680;-12.1224386;-77.0303403
306;-12.1219936;-77.0301198
307;-12.1216374;-77.0220316
4262;-12.1222919;-77.0224865
2188;-12.1230807;-77.0230273
3983;-12.1235371;-77.0234891
27335;-12.123636;-77.023877
308;-12.1237406;-77.0243007
309;-12.1269861;-77.0341836
330;-12.1272094;-77.0336359
429;-12.1292737;-77.0281857
2137;-12.1295422;-77.027439
2146;-12.1298695;-77.0265892
72540;-12.1299429;-77.0263988
535;-12.1300793;-77.0260743
315;-12.1313328;-77.0259954
2145;-12.13091;-77.0269583
2138;-12.1307119;-77.0275489
430;-12.1304317;-77.0282715
329;-12.1281073;-77.0339793
321;-12.1279001;-77.0346036
322;-12.1323593;-77.0257058
93586;-12.1320599;-77.0265207
2144;-12.1319065;-77.0269024
2139;-12.1316221;-77.0276102
431;-12.1313374;-77.0283188
332;-12.1213437;-77.0222205
335;-12.1215031;-77.0221776
82421;-12.1223827;-77.0208916
331;-12.1224366;-77.0205112
4260;-12.1215651;-77.0230257
3985;-12.12178;-77.0238942
333;-12.1219462;-77.0247141
334;-12.1220959;-77.0246869
3984;-12.1219227;-77.0238358
4261;-12.1217045;-77.0229672
336;-12.0673129;-77.116518
337;-12.0637352;-77.121464
338;-12.0523633;-77.1384095
10416;-12.052;-77.138472
10422;-12.0517156;-77.1388928
3195;-12.0517421;-77.1393622
3198;-12.0522038;-77.1397999
3199;-12.0524472;-77.1397828
11594;-12.0529173;-77.139242
21450;-12.0528753;-77.1387614
339;-12.060254;-77.1384021
347;-12.0587174;-77.138564
342;-12.0584152;-77.1385897
3903;-12.058021;-77.1386231
344;-12.0575087;-77.1386326
358;-12.056854;-77.1380576
362;-12.0561741;-77.1374911
366;-12.0554858;-77.1369418
3310;-12.0547353;-77.1363365
340;-12.0542099;-77.1359719
341;-12.0564715;-77.1423573
3899;-12.0566204;-77.142168
11583;-12.057089;-77.1416024
351;-12.0576094;-77.1409415
8006;-12.0578276;-77.1404093
3911;-12.058011;-77.1398569
343;-12.058625;-77.1372078
3319;-12.058063;-77.137915
3910;-12.0569883;-77.1392592
352;-12.0564343;-77.1399973
11585;-12.0559055;-77.1406497
3898;-12.0554522;-77.1412333
11592;-12.0551333;-77.1416281
3201;-12.0550046;-77.1417624
3239;-12.0543302;-77.1426165
345;-12.0542218;-77.1427339
346;-12.0583675;-77.1426542
