source;x1;y1
885;-77.0411719;-12.1200953
886;-77.0402949;-12.1192557
887;-77.0423199;-12.1200812
888;-77.0423073;-12.1194391
889;-77.0416321;-12.1179177
890;-77.0416484;-12.1189083
891;-77.041643;-12.1211853
892;-77.0416756;-12.122118
893;-77.0407732;-12.1201002
894;-77.0407722;-12.1210209
895;-77.04079;-12.12123
896;-77.0407598;-12.1219241
897;-77.0399468;-12.1218807
898;-77.0424713;-12.1188811
899;-77.041082;-12.1162063
900;-77.0410906;-12.1170874
901;-77.0410924;-12.1179225
902;-77.0411067;-12.1189065
903;-77.0410627;-12.1199722
904;-77.0410662;-12.1190664
905;-77.0429567;-12.1187013
906;-77.0483778;-12.113243
907;-77.0505966;-12.1095418
908;-77.0473255;-12.1102888
909;-77.0441826;-12.1185167
910;-77.043508;-12.1181676
911;-77.0427888;-12.1174631
912;-77.0421223;-12.1168742
913;-77.0422273;-12.115509
914;-77.0435076;-12.1167349
915;-77.0442226;-12.117469
916;-77.0452884;-12.1183942
917;-77.0457104;-12.1174761
918;-77.0449422;-12.116738
919;-77.0441978;-12.1160495
920;-77.0429048;-12.11483
921;-77.0436245;-12.1140873
922;-77.0448928;-12.1152972
923;-77.0456287;-12.1160193
924;-77.0466899;-12.1170203
925;-77.0473904;-12.1162998
926;-77.0463452;-12.1152932
927;-77.0455961;-12.1145956
928;-77.0443226;-12.1133698
929;-77.0483363;-12.1131495
930;-77.0470001;-12.113172
931;-77.0444669;-12.1132271
932;-77.0457115;-12.1119365
933;-77.0477639;-12.113871
934;-77.0488471;-12.1148527
935;-77.0462893;-12.1166404
936;-77.0470121;-12.1159251
937;-77.0484495;-12.1145093
938;-77.0490532;-12.1138419
939;-77.0484549;-12.1132733
940;-77.048673;-12.1130455
941;-77.0486798;-12.1131214
942;-77.0491072;-12.1134881
943;-77.0483861;-12.1130387
944;-77.0477371;-12.1124634
945;-77.0464615;-12.1111628
946;-77.0472023;-12.1104222
947;-77.0484951;-12.1116997
948;-77.0492773;-12.1124205
949;-77.0479047;-12.1097261
950;-77.0491953;-12.1109584
951;-77.0499705;-12.1117166
952;-77.0485134;-12.1129715
953;-77.0484787;-12.11028
954;-77.0484428;-12.1091837
955;-77.0486001;-12.1090252
956;-77.0499;-12.1102563
957;-77.0514711;-12.111708
958;-77.0493163;-12.1082844
959;-77.0513832;-12.110295
960;-77.0486187;-12.1129841
961;-77.0492214;-12.1123631
962;-77.0499229;-12.1116518
963;-77.0506296;-12.1109529
964;-77.0513408;-12.1102488
965;-77.0703448;-12.0976077
966;-77.0713716;-12.0973062
967;-77.041948;-12.1139122
968;-77.0406818;-12.1151237
969;-77.0410121;-12.1130249
970;-77.0401233;-12.1121696
971;-77.0392754;-12.1113302
972;-77.03752;-12.1096857
973;-77.0467522;-12.1108774
974;-77.0461171;-12.1104962
975;-77.0439433;-12.1137558
976;-77.0420722;-12.1119683
977;-77.0436258;-12.1105333
978;-77.0433683;-12.1096269
979;-77.0443725;-12.1104074
980;-77.0430928;-12.1047426
981;-77.0453424;-12.117129
982;-77.046186;-12.1170956
983;-77.046441;-12.1167937
984;-77.0447759;-12.1184636
985;-77.0450466;-12.1181947
986;-77.043407;-12.1202291
987;-77.0428433;-12.119275
988;-77.0437724;-12.1194955
989;-77.0431035;-12.1189509
990;-77.0439379;-12.1189919
991;-77.0396604;-12.1126313
992;-77.0404929;-12.113504
993;-77.0414129;-12.1143845
994;-77.0384642;-12.1066813
995;-77.0385532;-12.10674
996;-77.0395145;-12.1071848
997;-77.0396185;-12.1074521
998;-77.040261;-12.1060642
999;-77.039921;-12.1043496
1000;-77.0397526;-12.1073078
1001;-77.0397551;-12.107464
1002;-77.0467672;-12.1029887
1003;-77.0401458;-12.1053851
1004;-77.0403759;-12.1061015
1005;-77.0432567;-12.105456
1006;-77.0421323;-12.1063456
1007;-77.0419864;-12.105733
1008;-77.0418051;-12.1050213
1009;-77.04156;-12.1039721
1010;-77.0413169;-12.1029421
1011;-77.0426502;-12.1048349
1012;-77.0423922;-12.1037803
1013;-77.0422003;-12.1027508
1014;-77.0435447;-12.1046344
1015;-77.0433075;-12.1035752
1016;-77.043084;-12.1025417
1017;-77.0443687;-12.1044519
1018;-77.0441058;-12.1034005
1019;-77.0450458;-12.1042988
1020;-77.0447956;-12.1032423
1021;-77.0445497;-12.1021946
1022;-77.0458404;-12.1041301
1023;-77.0455859;-12.1030619
1024;-77.0452905;-12.1020283
1025;-77.0404799;-12.1042144
1026;-77.0402548;-12.1031794
1027;-77.0438146;-12.1045832
1028;-77.0448875;-12.1092661
1029;-77.046768;-12.1097957
1030;-77.0453719;-12.104228
1031;-77.0463567;-12.1058536
1032;-77.0476349;-12.106528
1033;-77.0468514;-12.1066875
1034;-77.0470504;-12.1075205
1035;-77.0462264;-12.1077051
1036;-77.0446386;-12.1080408
1037;-77.043909;-12.1081835
1038;-77.0482322;-12.1093673
1039;-77.0479307;-12.1028535
1040;-77.0464587;-12.1028231
1041;-77.0703751;-12.0976987
1042;-77.0506896;-12.1109899
1043;-77.0478084;-12.1139318
1044;-77.0464086;-12.1153425
1045;-77.0456846;-12.1160675
1046;-77.0450001;-12.1167895
1047;-77.044272;-12.1175048
1048;-77.0435633;-12.1182321
1049;-77.0430286;-12.1187634
1050;-77.0720529;-12.0970435
1051;-77.0502679;-12.1076811
1052;-77.0488958;-12.102957
1053;-77.0541658;-12.1038783
1054;-77.0493249;-12.1055064
1055;-77.048767;-12.105703
1056;-77.0516252;-12.1067904
1057;-77.0508527;-12.1049861
1058;-77.0498944;-12.1029811
1059;-77.0504407;-12.103979
1060;-77.0516681;-12.103979
1061;-77.0538482;-12.107873
1062;-77.0537657;-12.1077875
1063;-77.051711;-12.1047007
1064;-77.0515479;-12.103979
1065;-77.0514192;-12.1029193
1066;-77.051145;-12.0989695
1067;-77.0515409;-12.1028964
1068;-77.0518312;-12.1046588
1069;-77.0538482;-12.1076967
1070;-77.0539426;-12.1077723
1071;-77.0515565;-12.1029971
1072;-77.0514278;-12.1030139
1073;-77.047929;-12.1029396
1074;-77.0523376;-12.1028712
1075;-77.0523891;-12.1033999
1076;-77.054037;-12.106824
1077;-77.0525007;-12.1044406
1078;-77.0526981;-12.1043734
1079;-77.0543804;-12.1071177
1080;-77.0544833;-12.10721
1081;-77.0540027;-12.1025859
1082;-77.0552043;-12.1062365
1083;-77.0541229;-12.1034503
1084;-77.0577792;-12.1020907
1085;-77.0542774;-12.1044574
1086;-77.0571784;-12.1031901
1087;-77.0549211;-12.1043734
1088;-77.0552902;-12.1061442
1089;-77.0550842;-12.1051203
1090;-77.0558738;-12.1049609
1091;-77.0557021;-12.1056742
1092;-77.0560111;-12.1055316
1093;-77.0559768;-12.1053721
1094;-77.0557622;-12.1041972
1095;-77.0555648;-12.1031566
1096;-77.0553846;-12.1023257
1097;-77.0553588;-12.1022334
1098;-77.0545738;-12.0979826
1099;-77.0563802;-12.103786
1100;-77.0566806;-12.1046168
1101;-77.0564832;-12.1018138
1102;-77.0568179;-12.1025691
1103;-77.0574788;-12.1037776
1104;-77.0575389;-12.1038783
1105;-77.0550927;-12.1063624
1106;-77.05517;-12.1064631
1107;-77.0558223;-12.1077135
1108;-77.0553846;-12.1070338
1109;-77.0587171;-12.1050953
1110;-77.0562343;-12.1076212
1111;-77.0562515;-12.106782
1112;-77.0585603;-12.1042811
1113;-77.0567235;-12.1066226
1114;-77.0565004;-12.1064547
1115;-77.055788;-12.1057833
1116;-77.0577106;-12.1060099
1117;-77.0571613;-12.10554
1118;-77.0565261;-12.1049693
1119;-77.0564403;-12.1049189
1120;-77.056466;-12.1067149
1121;-77.0586204;-12.1061274
1122;-77.0571956;-12.1073778
1123;-77.0569381;-12.1065722
1124;-77.0577792;-12.1068995
1125;-77.0574016;-12.1063288
1126;-77.0583286;-12.1054393
1127;-77.0591525;-12.1053385
1128;-77.0585946;-12.1056826
1129;-77.0589809;-12.1056742
1130;-77.0546715;-12.0985272
1131;-77.0548095;-12.0984568
1132;-77.0590292;-12.0963579
1133;-77.0527989;-12.0950938
1134;-77.0522555;-12.0990523
1135;-77.0526294;-12.1027369
1136;-77.0533847;-12.0965601
1137;-77.0536643;-12.0988902
1138;-77.0539855;-12.102502
1139;-77.0564317;-12.1017299
1140;-77.0513763;-12.1016124
1141;-77.0525007;-12.1014026
1142;-77.0538654;-12.1011256
1143;-77.0551185;-12.100899
1144;-77.0558566;-12.1005382
1145;-77.0567579;-12.1001018
1146;-77.052956;-12.0990307
1147;-77.0531959;-12.1012431
1148;-77.0391376;-12.0652363
1149;-77.0558223;-12.0978778
1150;-77.0558824;-12.0979869
1151;-77.0575475;-12.1011928
1152;-77.0575818;-12.1012683
1153;-77.0583801;-12.1027789
1154;-77.0584401;-12.1029048
1155;-77.0582942;-12.1030726
1156;-77.0582256;-12.1029468
1157;-77.057393;-12.1013606
1158;-77.0573501;-12.1012767
1159;-77.0557193;-12.0980708
1160;-77.0556686;-12.0979529
1161;-77.0390141;-12.0647524
1162;-77.0517587;-12.0949398
1163;-77.048046;-12.0970805
1164;-77.0503034;-12.0974078
1165;-77.050503;-12.0961321
1166;-77.0515565;-12.0962748
1167;-77.0526122;-12.0964343
1168;-77.054758;-12.0961405
1169;-77.0516853;-12.0956286
1170;-77.0527152;-12.0957964
1171;-77.0500974;-12.097391
1172;-77.0504768;-12.0947458
1173;-77.0506289;-12.0989183
1174;-77.0491447;-12.0972315
1175;-77.0495051;-12.0946093
1176;-77.0477542;-12.0987841
1177;-77.0484031;-12.0944545
1178;-77.048192;-12.0959811
1179;-77.0492477;-12.0961237
1180;-77.0479774;-12.0974246
1181;-77.0493415;-12.0984903
1182;-77.0484403;-12.0986582
1183;-77.0485353;-12.0982974
1184;-77.0481405;-12.0962916
1185;-77.0353774;-12.0945124
1186;-77.0350617;-12.0946042
1187;-77.0357862;-12.0964109
1188;-77.0400988;-12.0952177
1189;-77.0406977;-12.0963778
1190;-77.0458739;-12.0991282
1191;-77.0456274;-12.0978556
1192;-77.0457029;-12.0971224
1193;-77.0458917;-12.0959979
1194;-77.0461439;-12.0941372
1195;-77.0447495;-12.0993547
1196;-77.0445473;-12.098157
1197;-77.0445006;-12.0977182
1198;-77.0445613;-12.0969546
1199;-77.0447501;-12.0958384
1200;-77.0450038;-12.0939771
1201;-77.0437116;-12.0995395
1202;-77.0434526;-12.0983554
1203;-77.0433677;-12.0975336
1204;-77.0434541;-12.0968035
1205;-77.0436172;-12.0956705
1206;-77.0438727;-12.0938182
1207;-77.0421832;-12.097693
1208;-77.0423297;-12.0966609
1209;-77.0425186;-12.0955195
1210;-77.0427711;-12.0936635
1211;-77.0414028;-12.0978526
1212;-77.0420121;-12.0987002
1213;-77.0431623;-12.0996402
1214;-77.0430329;-12.0996737
1215;-77.0418233;-12.0987338
1216;-77.041274;-12.0978862
1217;-77.0399728;-12.0952241
1218;-77.0400572;-12.0951845
1219;-77.0412912;-12.0976092
1220;-77.0414519;-12.0965257
1221;-77.0416249;-12.0953927
1222;-77.0419231;-12.0935444
1223;-77.0408277;-12.0952929
1224;-77.0411266;-12.0934325
1225;-77.0402005;-12.0981798
1226;-77.0393028;-12.095414
1227;-77.0392141;-12.0950663
1228;-77.0394889;-12.0932025
1229;-77.0392159;-12.0892183
1230;-77.03886;-12.0913891
1231;-77.0382434;-12.0957143
1232;-77.0392999;-12.0984149
1233;-77.0398402;-12.0991716
1234;-77.0406193;-12.1001072
1235;-77.0405007;-12.1001382
1236;-77.0396992;-12.0992135
1237;-77.039154;-12.0984485
1238;-77.0381154;-12.0957506
1239;-77.0368699;-12.0961037
1240;-77.0366411;-12.0946915
1241;-77.0369079;-12.0928399
1242;-77.0368213;-12.0935249
1243;-77.0330775;-12.0945319
1244;-77.0351234;-12.0939707
1245;-77.0352886;-12.0926125
1246;-77.0365527;-12.0979784
1247;-77.0361182;-12.0980244
1248;-77.0350266;-12.0981787
1249;-77.0342235;-12.0979381
1250;-77.0331812;-12.0981444
1251;-77.0325739;-12.0980784
1252;-77.0353863;-12.0963991
1253;-77.0339015;-12.0942908
1254;-77.0335486;-12.0934601
1255;-77.033608;-12.0941762
1256;-77.0336373;-12.0943662
1257;-77.034933;-12.0957562
1258;-77.0338516;-12.0962693
1259;-77.0328298;-12.0962017
1260;-77.0344784;-12.0951133
1261;-77.0337285;-12.0955093
1262;-77.0329183;-12.0955367
1263;-77.0348236;-12.0955942
1264;-77.035333;-12.0954289
1265;-77.0344781;-12.0941544
1266;-77.0332289;-12.0934284
1267;-77.0343301;-12.0936754
1268;-77.034667;-12.0935333
1269;-77.027942;-12.1007225
1270;-77.0282897;-12.1028993
1271;-77.0291803;-12.0987805
1272;-77.0291174;-12.099216
1273;-77.0288807;-12.1008519
1274;-77.0287653;-12.1016482
1275;-77.0281532;-12.1016776
1276;-77.028882;-12.1029916
1277;-77.0290049;-12.1023231
1278;-77.028379;-12.1022509
1279;-77.0286962;-12.100205
1280;-77.0289689;-12.1002428
1281;-77.0299944;-12.1003894
1282;-77.0319878;-12.1007046
1283;-77.0296883;-12.0984701
1284;-77.0303099;-12.0985558
1285;-77.0322973;-12.0988604
1286;-77.0288432;-12.0983363
1287;-77.0262496;-12.0986795
1288;-77.0311084;-12.0946175
1289;-77.0307756;-12.098621
1290;-77.0306414;-12.0994315
1291;-77.030468;-12.1004608
1292;-77.0303654;-12.1010555
1293;-77.0323961;-12.098062
1294;-77.0309052;-12.097846
1295;-77.0304415;-12.0977771
1296;-77.0293958;-12.0976332
1297;-77.0285987;-12.0975234
1298;-77.0295087;-12.1003179
1299;-77.0296567;-12.0992917
1300;-77.0284898;-12.098279
1301;-77.0294236;-12.0917843
1302;-77.0303698;-12.0945252
1303;-77.0299112;-12.0977041
1304;-77.0327494;-12.0955492
1305;-77.0311641;-12.096052
1306;-77.0306887;-12.0959872
1307;-77.0301692;-12.0959157
1308;-77.0296529;-12.0958482
1309;-77.0288562;-12.0957322
1310;-77.0264615;-12.0953965
1311;-77.027852;-12.0949181
1312;-77.0289477;-12.0950939
1313;-77.029748;-12.0951878
1314;-77.0302684;-12.0952279
1315;-77.0317106;-12.0954607
1316;-77.0319976;-12.0958329
1317;-77.0326518;-12.0961729
1318;-77.0317415;-12.0952238
1319;-77.0328957;-12.0945917
1320;-77.0324052;-12.0947655
1321;-77.0318951;-12.0942874
1322;-77.021492;-12.0948593
1323;-77.023775;-12.0947754
1324;-77.0283333;-12.0815421
1325;-77.0290678;-12.0770523
1326;-77.0291669;-12.0935671
1327;-77.03059;-12.0937431
1328;-77.0242966;-12.092115
1329;-77.0292777;-12.0927972
1330;-77.0303727;-12.0929083
1331;-77.0309076;-12.0940788
1332;-77.03192;-12.0940976
1333;-77.0306878;-12.0931861
1334;-77.032595;-12.0934706
1335;-77.0314054;-12.0940704
1336;-77.0314998;-12.0933108
1337;-77.0312509;-12.0920406
1338;-77.0304089;-12.0921813
1339;-77.0312791;-12.0922282
1340;-77.0321733;-12.0923712
1341;-77.0305405;-12.092664
1342;-77.0313786;-12.092762
1343;-77.0330356;-12.0937592
1344;-77.0330451;-12.0933924
1345;-77.0328737;-12.0933782
1346;-77.0321569;-12.0924591
1347;-77.0318253;-12.0947231
1348;-77.0298529;-12.0944602
1349;-77.0290572;-12.0943311
1350;-77.0243186;-12.0945349
1351;-77.0277183;-12.0947366
1352;-77.0278005;-12.0941544
1353;-77.018239;-12.0976289
1354;-77.0246248;-12.0967561
1355;-77.02532;-12.0966721
1356;-77.0277296;-12.0865871
1357;-77.0268641;-12.0924654
1358;-77.0266332;-12.0939949
1359;-77.0263586;-12.0963029
1360;-77.0246677;-12.0932564
1361;-77.0267534;-12.0932144
1362;-77.0279035;-12.0933655
1363;-77.0261268;-12.0964036
1364;-77.0250883;-12.0941544
1365;-77.0244279;-12.0911468
1366;-77.0263757;-12.0960259
1367;-77.0260066;-12.0961518
1368;-77.0266724;-12.0962581
1369;-77.025523;-12.0951427
1370;-77.0265107;-12.0950406
1371;-77.0259359;-12.0949654
1372;-77.0254745;-12.0939697
1373;-77.0250711;-12.0930885
1374;-77.025384;-12.0967998
1375;-77.0247561;-12.0968919
1376;-77.0182587;-12.0977899
1377;-77.0260779;-12.0965814
1378;-77.0254428;-12.0969171
1379;-77.027413;-12.0981845
1380;-77.02696;-12.0962709
1381;-77.0269145;-12.0966591
1382;-77.0256032;-12.0930382
1383;-77.0257526;-12.0922905
1384;-77.0265789;-12.0864241
1385;-77.024993;-12.0911323
1386;-77.0240334;-12.0910038
1387;-77.0659214;-12.0900298
1388;-77.0545348;-12.0952341
1389;-77.0542863;-12.0952746
1390;-76.9703631;-12.0832156
1391;-76.9708055;-12.0834285
1392;-77.0336567;-12.0906107
1393;-77.0509173;-12.0930733
1394;-77.0505997;-12.0946092
1395;-77.0511662;-12.0913193
1396;-77.0524623;-12.093409
1397;-77.0497434;-12.0885066
1398;-77.0465656;-12.0913789
1399;-77.0510546;-12.0920326
1400;-77.0515782;-12.0920242
1401;-77.0523678;-12.091613
1402;-77.0461795;-12.0939965
1403;-77.0464158;-12.0923983
1404;-77.0495783;-12.0944665
1405;-77.0497929;-12.0929055
1406;-77.0499388;-12.0918816
1407;-77.0502736;-12.0895794
1408;-77.0468519;-12.089386
1409;-77.0502221;-12.0898841
1410;-77.0504167;-12.0898452
1411;-77.0512697;-12.0894358
1412;-77.048411;-12.0942902
1413;-77.0486342;-12.092746
1414;-77.048816;-12.0916772
1415;-77.0490891;-12.0897079
1416;-77.0496298;-12.086292
1417;-77.0489774;-12.0904243
1418;-77.0477758;-12.0908633
1419;-77.0465219;-12.0916642
1420;-77.0431472;-12.0912033
1421;-77.0428406;-12.0935181
1422;-77.0430321;-12.0919393
1423;-77.0439313;-12.093667
1424;-77.0441653;-12.0920888
1425;-77.0442732;-12.0913429
1426;-77.0445025;-12.089644
1427;-77.0450293;-12.0938203
1428;-77.0452903;-12.0922418
1429;-77.0453921;-12.0915116
1430;-77.0458711;-12.0879763
1431;-77.0468972;-12.0890487
1432;-77.0457618;-12.0888703
1433;-77.04437;-12.088662
1434;-77.0467661;-12.0899429
1435;-77.0456323;-12.0897904
1436;-77.044171;-12.0896072
1437;-77.0396039;-12.0891746
1438;-77.044491;-12.0877726
1439;-77.0425427;-12.0896013
1440;-77.0422103;-12.091831
1441;-77.0419605;-12.0933988
1442;-77.041733;-12.0894888
1443;-77.0413786;-12.0917213
1444;-77.0406874;-12.0886562
1445;-77.0407387;-12.0887859
1446;-77.0401189;-12.0892545
1447;-77.0397281;-12.0915036
1448;-77.0507914;-12.0879462
1449;-77.0506103;-12.0880953
1450;-77.0492892;-12.0884666
1451;-77.048149;-12.0882898
1452;-77.0290285;-12.0873341
1453;-77.0338714;-12.0880707
1454;-77.0396241;-12.080004
1455;-77.0379483;-12.0912689
1456;-77.0377495;-12.0928074
1457;-77.037495;-12.0890879
1458;-77.0371243;-12.091143
1459;-77.0369197;-12.092684
1460;-77.0374051;-12.0839465
1461;-77.0363433;-12.0910171
1462;-77.0361201;-12.0925785
1463;-77.0352909;-12.0924668
1464;-77.0355074;-12.0909112
1465;-77.0381713;-12.0676417
1466;-77.0346983;-12.0907704
1467;-77.034456;-12.0923553
1468;-77.0348117;-12.0899188
1469;-77.0338009;-12.0897744
1470;-77.0337382;-12.0890129
1471;-77.0293173;-12.0884339
1472;-77.0340197;-12.0882715
1473;-77.028653;-12.0765845
1474;-77.0241198;-12.0893036
1475;-77.0261352;-12.089582
1476;-77.0272763;-12.089733
1477;-77.0296077;-12.0900566
1478;-77.0248048;-12.0900854
1479;-77.026038;-12.0902505
1480;-77.0271985;-12.0904142
1481;-77.0298148;-12.090762
1482;-77.0245016;-12.0908744
1483;-77.0250595;-12.0894364
1484;-77.0253954;-12.0885895
1485;-77.0244636;-12.0884605
1486;-77.0262533;-12.0887169
1487;-77.0273883;-12.0888824
1488;-77.0293301;-12.0891553
1489;-77.0218902;-12.0905103
1490;-77.022577;-12.0905877
1491;-77.0291078;-12.0883257
1492;-77.0292134;-12.0880594
1493;-77.0253391;-12.0862597
1494;-77.0286558;-12.0867256
1495;-77.0289187;-12.0869184
1496;-77.027128;-12.086499
1497;-77.0272396;-12.0857577
1498;-77.025646;-12.0855208
1499;-77.0284726;-12.0859255
1500;-77.0287387;-12.0870137
1501;-77.0295168;-12.0892463
1502;-77.033642;-12.0897432
1503;-77.0300943;-12.0911056
1504;-77.0335092;-12.0906866
1505;-77.0301906;-12.0913487
1506;-77.0323402;-12.0914318
1507;-77.0341589;-12.0731481
1508;-77.034043;-12.0741802
1509;-77.0323839;-12.0910391
1510;-77.0333785;-12.0911771
1511;-77.0304198;-12.0910688
1512;-77.0306557;-12.0893442
1513;-77.030757;-12.0886624
1514;-77.0309305;-12.0875868
1515;-77.0315723;-12.0830551
1516;-77.0304696;-12.0829097
1517;-77.0306247;-12.0818607
1518;-77.0310177;-12.0790775
1519;-77.0308149;-12.0729433
1520;-77.030172;-12.0769674
1521;-77.0295325;-12.0817104
1522;-77.0288434;-12.0866278
1523;-77.0427323;-12.075232
1524;-77.042221;-12.0751934
1525;-77.0419957;-12.075194
1526;-77.0370907;-12.0747114
1527;-77.0306988;-12.0737897
1528;-77.0289022;-12.0861837
1529;-77.0310648;-12.0864877
1530;-77.035251;-12.0870975
1531;-77.0369159;-12.0873285
1532;-77.0385437;-12.0875583
1533;-77.0285327;-12.0854946
1534;-77.0289871;-12.0855662
1535;-77.0311649;-12.0858554
1536;-77.0341299;-12.0862812
1537;-77.0284743;-12.0848428
1538;-77.029076;-12.0849316
1539;-77.0312507;-12.0852288
1540;-77.035437;-12.0858292
1541;-77.0345441;-12.0846176
1542;-77.0314097;-12.0841635
1543;-77.0292251;-12.0838775
1544;-77.0280293;-12.0837023
1545;-77.0264946;-12.0834301
1546;-77.0471695;-12.0871489
1547;-77.0446359;-12.0868064
1548;-77.0486213;-12.0854835
1549;-77.0390426;-12.0841795
1550;-77.0357449;-12.083717
1551;-77.0269105;-12.0823996
1552;-77.0281878;-12.0825891
1553;-77.0293806;-12.0827611
1554;-77.0357592;-12.0836395
1555;-77.0285242;-12.0890485
1556;-77.0284108;-12.089885
1557;-77.0283097;-12.0905621
1558;-77.028191;-12.0914642
1559;-77.0280007;-12.0797071
1560;-77.0285769;-12.0798366
1561;-77.029774;-12.0799878
1562;-77.0308756;-12.080145
1563;-77.0361604;-12.0809032
1564;-77.0375067;-12.0889739
1565;-77.0374213;-12.0873983
1566;-77.037362;-12.0882419
1567;-77.038423;-12.0883876
1568;-77.038598;-12.0873094
1569;-77.0426369;-12.0880705
1570;-77.0377377;-12.0874426
1571;-77.0382269;-12.0840589
1572;-77.0394819;-12.0874232
1573;-77.0399133;-12.0843009
1574;-77.0404674;-12.0798795
1575;-77.0403464;-12.0875572
1576;-77.0407968;-12.0844198
1577;-77.041973;-12.0877906
1578;-77.0424374;-12.0846313
1579;-77.0424531;-12.0845621
1580;-77.044056;-12.084867
1581;-77.0436561;-12.0876544
1582;-77.0449022;-12.0849865
1583;-77.0460114;-12.0869937
1584;-77.046111;-12.086251
1585;-77.0455979;-12.0861739
1586;-77.0457654;-12.0851038
1587;-77.0458227;-12.0827022
1588;-77.046261;-12.0850849
1589;-77.0447473;-12.0848788
1590;-77.0449946;-12.0830784
1591;-77.0443122;-12.0837462
1592;-77.0441657;-12.0847982
1593;-77.0436027;-12.0847176
1594;-77.0437253;-12.0831344
1595;-77.0452403;-12.0849542
1596;-77.04538;-12.0838999
1597;-77.0453114;-12.0844452
1598;-77.0461053;-12.0845531
1599;-77.0431221;-12.0846489
1600;-77.0432612;-12.0836091
1601;-77.0418084;-12.0845451
1602;-77.0417195;-12.0796344
1603;-77.0406248;-12.0843141
